year_month,row_id,agent_code,agent_age,agent_join_month,first_policy_sold_month,unique_proposals_last_7_days,unique_proposals_last_15_days,unique_proposals_last_21_days,unique_proposal,unique_quotations_last_7_days,unique_quotations_last_15_days,unique_quotations_last_21_days,unique_quotations,unique_customers_last_7_days,unique_customers_last_15_days,unique_customers_last_21_days,unique_customers,new_policy_count,ANBP_value,net_income,number_of_policy_holders,number_of_cash_payment_policies,new_policy_count_lag1,new_policy_count_lag2,new_policy_count_lag3,latest_policy_count,unique_proposals_week_4,unique_proposals_week_3,unique_proposals_week_2,unique_proposals_week_1,unique_quotations_week_4,unique_quotations_week_3,unique_quotations_week_2,unique_quotations_week_1,unique_customers_week_4,unique_customers_week_3,unique_customers_week_2,unique_customers_week_1
2023-10-01,6819.0,89cb3dd5,23.0,2021-05-01 00:00:00,6/1/2023,2.0,1.0,1.0,6.0,4.0,6.0,3.0,14.0,6.0,7.0,9.0,22.0,11.0,1069464.0,112081.0,0.0,44.0,24.0,22.0,32.0,22.0,2.0,-1.0,0.0,5.0,4.0,2.0,-3.0,11.0,6.0,1.0,2.0,13.0
2023-11-01,7037.0,89cb3dd5,23.0,2021-05-01 00:00:00,6/1/2023,0.0,0.0,12.0,16.0,2.0,0.0,6.0,13.0,2.0,2.0,11.0,15.0,22.0,116050.0,15679.0,15.0,0.0,11.0,24.0,22.0,24.0,0.0,0.0,12.0,4.0,2.0,-2.0,6.0,7.0,2.0,0.0,9.0,4.0
2023-12-01,8324.0,89cb3dd5,23.0,2021-05-01 00:00:00,6/1/2023,1.0,2.0,10.0,18.0,0.0,2.0,9.0,15.0,0.0,6.0,14.0,20.0,24.0,288720.0,37990.0,60.0,96.0,22.0,11.0,24.0,21.0,1.0,1.0,8.0,8.0,0.0,2.0,7.0,6.0,0.0,6.0,8.0,6.0
2024-01-01,8888.0,89cb3dd5,23.0,2021-05-01 00:00:00,6/1/2023,2.0,4.0,5.0,13.0,4.0,5.0,2.0,12.0,6.0,8.0,7.0,21.0,21.0,1923642.0,518698.0,63.0,126.0,24.0,22.0,11.0,21.0,2.0,2.0,1.0,8.0,4.0,1.0,-3.0,10.0,6.0,2.0,-1.0,14.0
2024-02-01,9805.0,89cb3dd5,23.0,2021-05-01 00:00:00,6/1/2023,2.0,1.0,7.0,15.0,3.0,6.0,8.0,18.0,3.0,6.0,8.0,17.0,21.0,1370985.0,242278.0,34.0,168.0,21.0,24.0,22.0,25.0,2.0,-1.0,6.0,8.0,3.0,3.0,2.0,10.0,3.0,3.0,2.0,9.0
2024-03-01,10678.0,89cb3dd5,23.0,2021-05-01 00:00:00,6/1/2023,3.0,4.0,15.0,23.0,1.0,4.0,7.0,18.0,3.0,4.0,9.0,16.0,25.0,1237750.0,155912.0,16.0,150.0,21.0,21.0,24.0,16.0,3.0,1.0,11.0,8.0,1.0,3.0,3.0,11.0,3.0,1.0,5.0,7.0
2024-04-01,10950.0,89cb3dd5,23.0,2021-05-01 00:00:00,6/1/2023,0.0,4.0,8.0,13.0,4.0,1.0,2.0,11.0,6.0,4.0,7.0,17.0,16.0,618768.0,165973.0,68.0,32.0,25.0,21.0,21.0,14.0,0.0,4.0,4.0,5.0,4.0,-3.0,1.0,9.0,6.0,-2.0,3.0,10.0
2024-05-01,11969.0,89cb3dd5,23.0,2021-05-01 00:00:00,6/1/2023,3.0,0.0,0.0,7.0,3.0,5.0,0.0,9.0,3.0,7.0,2.0,12.0,14.0,320012.0,42884.0,36.0,14.0,16.0,25.0,21.0,17.0,3.0,-3.0,0.0,7.0,3.0,2.0,-5.0,9.0,3.0,4.0,-5.0,10.0
2024-06-01,12990.0,89cb3dd5,23.0,2021-05-01 00:00:00,6/1/2023,3.0,6.0,1.0,14.0,0.0,2.0,7.0,11.0,2.0,4.0,9.0,15.0,17.0,344709.0,68292.0,30.0,51.0,14.0,16.0,25.0,39.0,3.0,3.0,-5.0,13.0,0.0,2.0,5.0,4.0,2.0,2.0,5.0,6.0
2024-07-01,13954.0,89cb3dd5,23.0,2021-05-01 00:00:00,6/1/2023,0.0,6.0,20.0,31.0,2.0,3.0,2.0,15.0,4.0,3.0,2.0,9.0,39.0,3088800.0,557193.0,9.0,195.0,17.0,14.0,16.0,25.0,0.0,6.0,14.0,11.0,2.0,1.0,-1.0,13.0,4.0,-1.0,-1.0,7.0
2024-08-01,14649.0,89cb3dd5,23.0,2021-05-01 00:00:00,6/1/2023,3.0,6.0,7.0,20.0,3.0,2.0,7.0,15.0,4.0,3.0,12.0,19.0,25.0,1989625.0,391451.0,57.0,75.0,39.0,17.0,14.0,0.0,3.0,3.0,1.0,13.0,3.0,-1.0,5.0,8.0,4.0,-1.0,9.0,7.0
2023-05-01,3199.0,8a5c31db,40.0,2023-04-01 00:00:00,2/1/2024,0.0,3.0,14.0,22.0,2.0,1.0,9.0,15.0,2.0,3.0,12.0,17.0,26.0,2543294.0,443165.0,34.0,52.0,0.0,0.0,0.0,18.0,0.0,3.0,11.0,8.0,2.0,-1.0,8.0,6.0,2.0,1.0,9.0,5.0
2023-06-01,3377.0,8a5c31db,40.0,2023-04-01 00:00:00,2/1/2024,0.0,6.0,1.0,9.0,4.0,4.0,0.0,9.0,4.0,5.0,6.0,15.0,18.0,1201752.0,283190.0,0.0,18.0,26.0,0.0,0.0,11.0,0.0,6.0,-5.0,8.0,4.0,0.0,-4.0,9.0,4.0,1.0,1.0,9.0
2023-07-01,4643.0,8a5c31db,40.0,2023-04-01 00:00:00,2/1/2024,0.0,4.0,0.0,9.0,4.0,0.0,8.0,13.0,5.0,3.0,12.0,20.0,11.0,102146.0,16532.0,80.0,99.0,18.0,26.0,0.0,14.0,0.0,4.0,-4.0,9.0,4.0,-4.0,8.0,5.0,5.0,-2.0,9.0,8.0
2023-08-01,5391.0,8a5c31db,40.0,2023-04-01 00:00:00,2/1/2024,0.0,1.0,1.0,5.0,2.0,4.0,4.0,11.0,2.0,5.0,9.0,16.0,14.0,95564.0,16317.0,64.0,14.0,11.0,18.0,26.0,19.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,7.0,2.0,3.0,4.0,7.0
2023-09-01,6227.0,8a5c31db,40.0,2023-04-01 00:00:00,2/1/2024,2.0,5.0,6.0,15.0,4.0,1.0,2.0,14.0,6.0,3.0,4.0,13.0,19.0,455012.0,130845.0,52.0,133.0,14.0,11.0,18.0,0.0,2.0,3.0,1.0,9.0,4.0,-3.0,1.0,12.0,6.0,-3.0,1.0,9.0
2023-10-01,6278.0,8a5c31db,40.0,2023-04-01 00:00:00,2/1/2024,1.0,3.0,2.0,9.0,2.0,2.0,2.0,8.0,2.0,5.0,7.0,14.0,0.0,0.0,108085.0,28.0,90.0,19.0,14.0,11.0,31.0,1.0,2.0,-1.0,7.0,2.0,0.0,0.0,6.0,2.0,3.0,2.0,7.0
2023-11-01,7463.0,8a5c31db,40.0,2023-04-01 00:00:00,2/1/2024,0.0,6.0,15.0,24.0,0.0,0.0,7.0,13.0,0.0,1.0,12.0,13.0,31.0,1266071.0,348354.0,39.0,217.0,0.0,19.0,14.0,23.0,0.0,6.0,9.0,9.0,0.0,0.0,7.0,6.0,0.0,1.0,11.0,1.0
2023-12-01,8435.0,8a5c31db,40.0,2023-04-01 00:00:00,2/1/2024,0.0,2.0,15.0,19.0,1.0,5.0,3.0,17.0,1.0,9.0,3.0,13.0,23.0,2252045.0,405411.0,26.0,46.0,31.0,0.0,19.0,20.0,0.0,2.0,13.0,4.0,1.0,4.0,-2.0,14.0,1.0,8.0,-6.0,10.0
2024-01-01,8753.0,8a5c31db,40.0,2023-04-01 00:00:00,2/1/2024,1.0,5.0,4.0,12.0,3.0,0.0,0.0,5.0,3.0,4.0,4.0,11.0,20.0,600080.0,127046.0,0.0,120.0,23.0,31.0,0.0,25.0,1.0,4.0,-1.0,8.0,3.0,-3.0,0.0,5.0,3.0,1.0,0.0,7.0
2024-02-01,9714.0,8a5c31db,40.0,2023-04-01 00:00:00,2/1/2024,3.0,5.0,5.0,18.0,4.0,2.0,5.0,17.0,6.0,2.0,10.0,18.0,25.0,1695275.0,184963.0,0.0,150.0,20.0,23.0,31.0,22.0,3.0,2.0,0.0,13.0,4.0,-2.0,3.0,12.0,6.0,-4.0,8.0,8.0
2024-03-01,10591.0,8a5c31db,40.0,2023-04-01 00:00:00,2/1/2024,3.0,4.0,8.0,17.0,4.0,5.0,0.0,13.0,6.0,6.0,3.0,15.0,22.0,82038.0,12331.0,0.0,22.0,25.0,20.0,23.0,26.0,3.0,1.0,4.0,9.0,4.0,1.0,-5.0,13.0,6.0,0.0,-3.0,12.0
2024-04-01,11377.0,8a5c31db,40.0,2023-04-01 00:00:00,2/1/2024,3.0,2.0,14.0,23.0,4.0,3.0,6.0,18.0,4.0,4.0,9.0,17.0,26.0,466284.0,76865.0,68.0,208.0,22.0,25.0,20.0,24.0,3.0,-1.0,12.0,9.0,4.0,-1.0,3.0,12.0,4.0,0.0,5.0,8.0
2024-05-01,12210.0,8a5c31db,40.0,2023-04-01 00:00:00,2/1/2024,3.0,4.0,6.0,18.0,4.0,2.0,3.0,12.0,5.0,2.0,8.0,15.0,24.0,1210968.0,313180.0,45.0,144.0,26.0,22.0,25.0,16.0,3.0,1.0,2.0,12.0,4.0,-2.0,1.0,9.0,5.0,-3.0,6.0,7.0
2024-06-01,13059.0,8a5c31db,40.0,2023-04-01 00:00:00,2/1/2024,2.0,2.0,8.0,13.0,2.0,1.0,6.0,12.0,3.0,3.0,6.0,12.0,16.0,559648.0,126848.0,24.0,80.0,24.0,26.0,22.0,21.0,2.0,0.0,6.0,5.0,2.0,-1.0,5.0,6.0,3.0,0.0,3.0,6.0
2024-07-01,14302.0,8a5c31db,40.0,2023-04-01 00:00:00,2/1/2024,3.0,6.0,5.0,18.0,4.0,2.0,2.0,13.0,4.0,6.0,3.0,13.0,21.0,275898.0,77860.0,0.0,63.0,16.0,24.0,26.0,0.0,3.0,3.0,-1.0,13.0,4.0,-2.0,0.0,11.0,4.0,2.0,-3.0,10.0
2024-08-01,14734.0,8a5c31db,40.0,2023-04-01 00:00:00,2/1/2024,1.0,3.0,9.0,15.0,4.0,3.0,1.0,13.0,6.0,5.0,6.0,17.0,0.0,0.0,79993.0,17.0,48.0,21.0,16.0,24.0,0.0,1.0,2.0,6.0,6.0,4.0,-1.0,-2.0,12.0,6.0,-1.0,1.0,11.0
2023-10-01,6594.0,8ac71189,59.0,2023-09-01 00:00:00,4/1/2024,0.0,2.0,10.0,14.0,2.0,5.0,5.0,13.0,2.0,6.0,8.0,16.0,17.0,91902.0,22325.0,32.0,119.0,0.0,0.0,0.0,19.0,0.0,2.0,8.0,4.0,2.0,3.0,0.0,8.0,2.0,4.0,2.0,8.0
2023-11-01,7199.0,8ac71189,59.0,2023-09-01 00:00:00,4/1/2024,3.0,1.0,10.0,15.0,0.0,1.0,7.0,13.0,0.0,3.0,12.0,15.0,19.0,291916.0,76442.0,45.0,171.0,17.0,0.0,0.0,23.0,3.0,-2.0,9.0,5.0,0.0,1.0,6.0,6.0,0.0,3.0,9.0,3.0
2023-12-01,8405.0,8ac71189,59.0,2023-09-01 00:00:00,4/1/2024,1.0,4.0,11.0,17.0,1.0,3.0,3.0,12.0,3.0,5.0,5.0,13.0,23.0,1911277.0,214669.0,26.0,138.0,19.0,17.0,0.0,27.0,1.0,3.0,7.0,6.0,1.0,2.0,0.0,9.0,3.0,2.0,0.0,8.0
2024-01-01,8848.0,8ac71189,59.0,2023-09-01 00:00:00,4/1/2024,3.0,5.0,9.0,19.0,3.0,0.0,9.0,13.0,5.0,2.0,12.0,19.0,27.0,669303.0,78704.0,76.0,216.0,23.0,19.0,17.0,29.0,3.0,2.0,4.0,10.0,3.0,-3.0,9.0,4.0,5.0,-3.0,10.0,7.0
2024-02-01,9500.0,8ac71189,59.0,2023-09-01 00:00:00,4/1/2024,2.0,2.0,16.0,21.0,1.0,0.0,8.0,13.0,2.0,3.0,9.0,14.0,29.0,2360397.0,452079.0,42.0,87.0,27.0,23.0,19.0,0.0,2.0,0.0,14.0,5.0,1.0,-1.0,8.0,5.0,2.0,1.0,6.0,5.0
2024-03-01,10142.0,8ac71189,59.0,2023-09-01 00:00:00,4/1/2024,2.0,3.0,16.0,25.0,0.0,2.0,9.0,12.0,2.0,6.0,12.0,20.0,0.0,0.0,259631.0,0.0,279.0,29.0,27.0,23.0,34.0,2.0,1.0,13.0,9.0,0.0,2.0,7.0,3.0,2.0,4.0,6.0,8.0
2024-04-01,11597.0,8ac71189,59.0,2023-09-01 00:00:00,4/1/2024,1.0,6.0,14.0,25.0,2.0,0.0,5.0,16.0,3.0,4.0,7.0,14.0,34.0,1917838.0,413037.0,0.0,272.0,0.0,29.0,27.0,29.0,1.0,5.0,8.0,11.0,2.0,-2.0,5.0,11.0,3.0,1.0,3.0,7.0
2024-05-01,12395.0,8ac71189,59.0,2023-09-01 00:00:00,4/1/2024,1.0,0.0,17.0,23.0,1.0,2.0,3.0,13.0,3.0,6.0,4.0,13.0,29.0,417977.0,84363.0,13.0,261.0,34.0,0.0,29.0,9.0,1.0,-1.0,17.0,6.0,1.0,1.0,1.0,10.0,3.0,3.0,-2.0,9.0
2024-06-01,12755.0,8ac71189,59.0,2023-09-01 00:00:00,4/1/2024,0.0,0.0,3.0,8.0,2.0,4.0,4.0,11.0,2.0,6.0,9.0,17.0,9.0,794844.0,142506.0,0.0,54.0,29.0,34.0,0.0,14.0,0.0,0.0,3.0,5.0,2.0,2.0,0.0,7.0,2.0,4.0,3.0,8.0
2024-07-01,14131.0,8ac71189,59.0,2023-09-01 00:00:00,4/1/2024,1.0,0.0,5.0,11.0,3.0,6.0,1.0,11.0,4.0,6.0,1.0,11.0,14.0,809606.0,159471.0,44.0,28.0,9.0,29.0,34.0,27.0,1.0,-1.0,5.0,6.0,3.0,3.0,-5.0,10.0,4.0,2.0,-5.0,10.0
2024-08-01,14514.0,8ac71189,59.0,2023-09-01 00:00:00,4/1/2024,3.0,3.0,16.0,23.0,3.0,5.0,4.0,19.0,4.0,6.0,10.0,20.0,27.0,873207.0,121498.0,20.0,108.0,14.0,9.0,29.0,0.0,3.0,0.0,13.0,7.0,3.0,2.0,-1.0,15.0,4.0,2.0,4.0,10.0
2023-01-01,54.0,8afae4e5,57.0,2022-04-01 00:00:00,1/1/2024,1.0,5.0,6.0,17.0,0.0,0.0,1.0,14.0,1.0,0.0,4.0,5.0,20.0,873260.0,103756.0,5.0,120.0,0.0,0.0,0.0,28.0,1.0,4.0,1.0,11.0,0.0,0.0,1.0,13.0,1.0,-1.0,4.0,1.0
2023-02-01,651.0,8afae4e5,57.0,2022-04-01 00:00:00,1/1/2024,2.0,6.0,9.0,22.0,3.0,0.0,3.0,18.0,5.0,4.0,8.0,17.0,28.0,2342144.0,330817.0,51.0,28.0,20.0,0.0,0.0,31.0,2.0,4.0,3.0,13.0,3.0,-3.0,3.0,15.0,5.0,-1.0,4.0,9.0
2023-03-01,1742.0,8afae4e5,57.0,2022-04-01 00:00:00,1/1/2024,3.0,2.0,19.0,27.0,4.0,5.0,8.0,22.0,6.0,6.0,14.0,26.0,31.0,1921597.0,239779.0,26.0,217.0,28.0,20.0,0.0,28.0,3.0,-1.0,17.0,8.0,4.0,1.0,3.0,14.0,6.0,0.0,8.0,12.0
2023-04-01,2475.0,8afae4e5,57.0,2022-04-01 00:00:00,1/1/2024,2.0,3.0,18.0,25.0,4.0,5.0,9.0,21.0,5.0,6.0,13.0,24.0,28.0,2199904.0,484806.0,0.0,0.0,31.0,28.0,20.0,16.0,2.0,1.0,15.0,7.0,4.0,1.0,4.0,12.0,5.0,1.0,7.0,11.0
2023-05-01,2942.0,8afae4e5,57.0,2022-04-01 00:00:00,1/1/2024,1.0,3.0,7.0,14.0,1.0,5.0,8.0,15.0,2.0,5.0,11.0,18.0,16.0,78448.0,12095.0,36.0,112.0,28.0,31.0,28.0,26.0,1.0,2.0,4.0,7.0,1.0,4.0,3.0,7.0,2.0,3.0,6.0,7.0
2023-06-01,3457.0,8afae4e5,57.0,2022-04-01 00:00:00,1/1/2024,0.0,1.0,11.0,17.0,1.0,0.0,2.0,7.0,1.0,0.0,4.0,5.0,26.0,101296.0,11399.0,10.0,104.0,16.0,28.0,31.0,18.0,0.0,1.0,10.0,6.0,1.0,-1.0,2.0,5.0,1.0,-1.0,4.0,1.0
2023-07-01,4581.0,8afae4e5,57.0,2022-04-01 00:00:00,1/1/2024,2.0,4.0,6.0,13.0,2.0,2.0,3.0,12.0,4.0,6.0,7.0,17.0,18.0,1543446.0,388607.0,0.0,36.0,26.0,16.0,28.0,20.0,2.0,2.0,2.0,7.0,2.0,0.0,1.0,9.0,4.0,2.0,1.0,10.0
2023-08-01,4925.0,8afae4e5,57.0,2022-04-01 00:00:00,1/1/2024,1.0,0.0,9.0,12.0,2.0,0.0,0.0,6.0,4.0,3.0,4.0,11.0,20.0,248520.0,61817.0,44.0,160.0,18.0,26.0,16.0,0.0,1.0,-1.0,9.0,3.0,2.0,-2.0,0.0,6.0,4.0,-1.0,1.0,7.0
2023-09-01,5911.0,8afae4e5,57.0,2022-04-01 00:00:00,1/1/2024,0.0,3.0,8.0,15.0,4.0,5.0,7.0,17.0,5.0,9.0,11.0,25.0,0.0,0.0,204216.0,50.0,64.0,20.0,18.0,26.0,30.0,0.0,3.0,5.0,7.0,4.0,1.0,2.0,10.0,5.0,4.0,2.0,14.0
2023-10-01,6600.0,8afae4e5,57.0,2022-04-01 00:00:00,1/1/2024,3.0,6.0,14.0,28.0,4.0,1.0,8.0,25.0,6.0,1.0,8.0,15.0,30.0,582990.0,130729.0,60.0,120.0,0.0,20.0,18.0,14.0,3.0,3.0,8.0,14.0,4.0,-3.0,7.0,17.0,6.0,-5.0,7.0,7.0
2023-11-01,7198.0,8afae4e5,57.0,2022-04-01 00:00:00,1/1/2024,3.0,3.0,4.0,11.0,3.0,3.0,0.0,7.0,5.0,7.0,6.0,18.0,14.0,452368.0,120149.0,36.0,98.0,30.0,0.0,20.0,12.0,3.0,0.0,1.0,7.0,3.0,0.0,-3.0,7.0,5.0,2.0,-1.0,12.0
2023-12-01,8418.0,8afae4e5,57.0,2022-04-01 00:00:00,1/1/2024,3.0,1.0,6.0,11.0,0.0,3.0,9.0,13.0,0.0,7.0,14.0,21.0,12.0,362940.0,38697.0,63.0,72.0,14.0,30.0,0.0,16.0,3.0,-2.0,5.0,5.0,0.0,3.0,6.0,4.0,0.0,7.0,7.0,7.0
2024-01-01,8671.0,8afae4e5,57.0,2022-04-01 00:00:00,1/1/2024,3.0,4.0,3.0,13.0,4.0,0.0,7.0,12.0,5.0,1.0,7.0,13.0,16.0,1149840.0,132352.0,0.0,48.0,12.0,14.0,30.0,27.0,3.0,1.0,-1.0,10.0,4.0,-4.0,7.0,5.0,5.0,-4.0,6.0,6.0
2024-02-01,9687.0,8afae4e5,57.0,2022-04-01 00:00:00,1/1/2024,3.0,1.0,15.0,24.0,1.0,4.0,9.0,22.0,1.0,5.0,11.0,17.0,27.0,1249236.0,189717.0,34.0,81.0,16.0,12.0,14.0,20.0,3.0,-2.0,14.0,9.0,1.0,3.0,5.0,13.0,1.0,4.0,6.0,6.0
2024-03-01,10471.0,8afae4e5,57.0,2022-04-01 00:00:00,1/1/2024,1.0,3.0,10.0,18.0,1.0,1.0,0.0,6.0,1.0,4.0,3.0,8.0,20.0,997640.0,132057.0,0.0,100.0,27.0,16.0,12.0,23.0,1.0,2.0,7.0,8.0,1.0,0.0,-1.0,6.0,1.0,3.0,-1.0,5.0
2024-04-01,11404.0,8afae4e5,57.0,2022-04-01 00:00:00,1/1/2024,2.0,3.0,11.0,21.0,4.0,4.0,4.0,16.0,5.0,6.0,9.0,20.0,23.0,1419468.0,269824.0,80.0,92.0,20.0,27.0,16.0,24.0,2.0,1.0,8.0,10.0,4.0,0.0,0.0,12.0,5.0,1.0,3.0,11.0
2024-05-01,12403.0,8afae4e5,57.0,2022-04-01 00:00:00,1/1/2024,3.0,3.0,12.0,19.0,0.0,4.0,4.0,12.0,1.0,4.0,4.0,9.0,24.0,955032.0,98083.0,9.0,72.0,23.0,20.0,27.0,12.0,3.0,0.0,9.0,7.0,0.0,4.0,0.0,8.0,1.0,3.0,0.0,5.0
2024-06-01,12741.0,8afae4e5,57.0,2022-04-01 00:00:00,1/1/2024,0.0,0.0,1.0,6.0,3.0,1.0,8.0,13.0,3.0,5.0,10.0,18.0,12.0,570396.0,91777.0,0.0,24.0,24.0,23.0,20.0,22.0,0.0,0.0,1.0,5.0,3.0,-2.0,7.0,5.0,3.0,2.0,5.0,8.0
2024-07-01,14122.0,8afae4e5,57.0,2022-04-01 00:00:00,1/1/2024,3.0,0.0,11.0,17.0,3.0,1.0,5.0,13.0,3.0,3.0,8.0,14.0,22.0,1401620.0,192696.0,28.0,0.0,12.0,24.0,23.0,12.0,3.0,-3.0,11.0,6.0,3.0,-2.0,4.0,8.0,3.0,0.0,5.0,6.0
2024-08-01,14552.0,8afae4e5,57.0,2022-04-01 00:00:00,1/1/2024,0.0,1.0,1.0,3.0,3.0,1.0,3.0,8.0,3.0,1.0,9.0,13.0,12.0,1017156.0,267596.0,52.0,24.0,22.0,12.0,24.0,0.0,0.0,1.0,0.0,2.0,3.0,-2.0,2.0,5.0,3.0,-2.0,8.0,4.0
2023-01-01,194.0,8b1eb4a9,51.0,2019-06-01 00:00:00,3/1/2022,1.0,3.0,8.0,15.0,3.0,5.0,1.0,13.0,3.0,8.0,1.0,12.0,17.0,1380332.0,231089.0,36.0,153.0,0.0,0.0,0.0,21.0,1.0,2.0,5.0,7.0,3.0,2.0,-4.0,12.0,3.0,5.0,-7.0,11.0
2023-02-01,1184.0,8b1eb4a9,51.0,2019-06-01 00:00:00,3/1/2022,2.0,5.0,2.0,12.0,0.0,5.0,0.0,9.0,1.0,7.0,4.0,12.0,21.0,215124.0,34476.0,48.0,0.0,17.0,0.0,0.0,12.0,2.0,3.0,-3.0,10.0,0.0,5.0,-5.0,9.0,1.0,6.0,-3.0,8.0
2023-03-01,1873.0,8b1eb4a9,51.0,2019-06-01 00:00:00,3/1/2022,2.0,4.0,0.0,7.0,0.0,4.0,3.0,8.0,2.0,6.0,7.0,15.0,12.0,191724.0,29034.0,15.0,24.0,21.0,17.0,0.0,30.0,2.0,2.0,-4.0,7.0,0.0,4.0,-1.0,5.0,2.0,4.0,1.0,8.0
2023-04-01,2152.0,8b1eb4a9,51.0,2019-06-01 00:00:00,3/1/2022,3.0,5.0,11.0,22.0,2.0,2.0,6.0,11.0,2.0,5.0,6.0,13.0,30.0,987900.0,272804.0,52.0,240.0,12.0,21.0,17.0,33.0,3.0,2.0,6.0,11.0,2.0,0.0,4.0,5.0,2.0,3.0,1.0,7.0
2023-05-01,3220.0,8b1eb4a9,51.0,2019-06-01 00:00:00,3/1/2022,3.0,0.0,18.0,24.0,2.0,6.0,6.0,17.0,3.0,10.0,10.0,23.0,33.0,1893276.0,427840.0,69.0,297.0,30.0,12.0,21.0,21.0,3.0,-3.0,18.0,6.0,2.0,4.0,0.0,11.0,3.0,7.0,0.0,13.0
2023-06-01,3664.0,8b1eb4a9,51.0,2019-06-01 00:00:00,3/1/2022,2.0,1.0,8.0,16.0,0.0,5.0,8.0,14.0,0.0,7.0,10.0,17.0,21.0,827358.0,242387.0,17.0,42.0,33.0,30.0,12.0,32.0,2.0,-1.0,7.0,8.0,0.0,5.0,3.0,6.0,0.0,7.0,3.0,7.0
2023-07-01,4255.0,8b1eb4a9,51.0,2019-06-01 00:00:00,3/1/2022,2.0,6.0,14.0,27.0,2.0,6.0,6.0,16.0,2.0,7.0,6.0,15.0,32.0,2343072.0,538911.0,15.0,192.0,21.0,33.0,30.0,16.0,2.0,4.0,8.0,13.0,2.0,4.0,0.0,10.0,2.0,5.0,-1.0,9.0
2023-08-01,5350.0,8b1eb4a9,51.0,2019-06-01 00:00:00,3/1/2022,0.0,3.0,5.0,12.0,4.0,1.0,5.0,11.0,6.0,2.0,9.0,17.0,16.0,104192.0,19390.0,0.0,96.0,32.0,21.0,33.0,36.0,0.0,3.0,2.0,7.0,4.0,-3.0,4.0,6.0,6.0,-4.0,7.0,8.0
2023-09-01,6031.0,8b1eb4a9,51.0,2019-06-01 00:00:00,3/1/2022,1.0,6.0,16.0,28.0,4.0,5.0,4.0,19.0,6.0,8.0,7.0,21.0,36.0,993384.0,156347.0,21.0,36.0,16.0,32.0,21.0,23.0,1.0,5.0,10.0,12.0,4.0,1.0,-1.0,15.0,6.0,2.0,-1.0,14.0
2023-10-01,6540.0,8b1eb4a9,51.0,2019-06-01 00:00:00,3/1/2022,0.0,3.0,12.0,19.0,2.0,5.0,0.0,12.0,2.0,9.0,3.0,14.0,23.0,1474737.0,436515.0,56.0,184.0,36.0,16.0,32.0,15.0,0.0,3.0,9.0,7.0,2.0,3.0,-5.0,12.0,2.0,7.0,-6.0,11.0
2023-11-01,7250.0,8b1eb4a9,51.0,2019-06-01 00:00:00,3/1/2022,3.0,2.0,4.0,11.0,4.0,2.0,0.0,8.0,4.0,2.0,2.0,8.0,15.0,545865.0,126325.0,16.0,0.0,23.0,36.0,16.0,26.0,3.0,-1.0,2.0,7.0,4.0,-2.0,-2.0,8.0,4.0,-2.0,0.0,6.0
2023-12-01,7827.0,8b1eb4a9,51.0,2019-06-01 00:00:00,3/1/2022,0.0,4.0,12.0,21.0,0.0,3.0,6.0,17.0,1.0,5.0,9.0,15.0,26.0,804180.0,210746.0,45.0,234.0,15.0,23.0,36.0,0.0,0.0,4.0,8.0,9.0,0.0,3.0,3.0,11.0,1.0,4.0,4.0,6.0
2024-01-01,8803.0,8b1eb4a9,51.0,2019-06-01 00:00:00,3/1/2022,2.0,0.0,9.0,13.0,3.0,1.0,1.0,11.0,4.0,5.0,2.0,11.0,0.0,0.0,305500.0,44.0,135.0,26.0,15.0,23.0,18.0,2.0,-2.0,9.0,4.0,3.0,-2.0,0.0,10.0,4.0,1.0,-3.0,9.0
2024-02-01,9438.0,8b1eb4a9,51.0,2019-06-01 00:00:00,3/1/2022,3.0,2.0,6.0,15.0,1.0,1.0,3.0,13.0,1.0,2.0,8.0,11.0,18.0,436536.0,97639.0,44.0,108.0,0.0,26.0,15.0,21.0,3.0,-1.0,4.0,9.0,1.0,0.0,2.0,10.0,1.0,1.0,6.0,3.0
2024-03-01,10822.0,8b1eb4a9,51.0,2019-06-01 00:00:00,3/1/2022,0.0,0.0,10.0,13.0,3.0,4.0,6.0,14.0,5.0,8.0,6.0,19.0,21.0,2058672.0,444553.0,38.0,0.0,18.0,0.0,26.0,20.0,0.0,0.0,10.0,3.0,3.0,1.0,2.0,8.0,5.0,3.0,-2.0,13.0
2024-04-01,11688.0,8b1eb4a9,51.0,2019-06-01 00:00:00,3/1/2022,1.0,3.0,4.0,13.0,4.0,4.0,4.0,13.0,5.0,4.0,8.0,17.0,20.0,1092460.0,244395.0,68.0,0.0,21.0,18.0,0.0,10.0,1.0,2.0,1.0,9.0,4.0,0.0,0.0,9.0,5.0,-1.0,4.0,9.0
2024-05-01,12321.0,8b1eb4a9,51.0,2019-06-01 00:00:00,3/1/2022,2.0,0.0,4.0,7.0,1.0,2.0,9.0,13.0,1.0,5.0,14.0,20.0,10.0,471840.0,60227.0,0.0,70.0,20.0,21.0,18.0,25.0,2.0,-2.0,4.0,3.0,1.0,1.0,7.0,4.0,1.0,4.0,9.0,6.0
2024-06-01,12892.0,8b1eb4a9,51.0,2019-06-01 00:00:00,3/1/2022,0.0,0.0,17.0,22.0,3.0,5.0,4.0,19.0,5.0,7.0,10.0,22.0,25.0,2396150.0,447213.0,66.0,200.0,10.0,20.0,21.0,11.0,0.0,0.0,17.0,5.0,3.0,2.0,-1.0,15.0,5.0,2.0,3.0,12.0
